grid_name,experiment_name,collection_temperature,scan_range,detector_distance,indexation,diff_limit,r_int,collection_program,processing_program,frames_collected,frame_conversion_program,diff_img_tiff_filename,grain_img_tiff_filename,frames_tiff_filenames,3D EM quality
grid_001397,exp_705,295.0,124.0,644.0,93.57,0.92,0.2073,CrysAlisPro(CCD) 43.112a 64-bit (release 01-03-2024),CrysAlisPro(RED) 43.112a 64-bit (release 01-03-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001397_exp_705\exp_705_middle_microed_diff_snapshot.tiff,./grid_001397_exp_705\exp_705_microed_grain_snapshot.tiff,./grid_001397_exp_705\exp_705_1_*.tiff,good
grid_001398,exp_706,295.0,124.0,644.0,99.74,1.07,0.251,CrysAlisPro(CCD) 43.112a 64-bit (release 01-03-2024),CrysAlisPro(RED) 43.112a 64-bit (release 01-03-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001398_exp_706\exp_706_middle_microed_diff_snapshot.tiff,./grid_001398_exp_706\exp_706_microed_grain_snapshot.tiff,./grid_001398_exp_706\exp_706_1_*.tiff,complex
grid_001399,exp_707,295.0,124.0,644.0,88.41,1.73,0.7423,CrysAlisPro(CCD) 43.112a 64-bit (release 01-03-2024),CrysAlisPro(RED) 43.112a 64-bit (release 01-03-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001399_exp_707\exp_707_middle_microed_diff_snapshot.tiff,./grid_001399_exp_707\exp_707_microed_grain_snapshot.tiff,./grid_001399_exp_707\exp_707_1_*.tiff,complex
grid_001400,exp_708,295.0,124.0,644.0,88.01,0.92,0.1367,CrysAlisPro(CCD) 43.112a 64-bit (release 01-03-2024),CrysAlisPro(RED) 43.112a 64-bit (release 01-03-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001400_exp_708\exp_708_middle_microed_diff_snapshot.tiff,./grid_001400_exp_708\exp_708_microed_grain_snapshot.tiff,./grid_001400_exp_708\exp_708_1_*.tiff,complex
grid_001401,exp_709,295.0,124.0,644.0,90.0,1.71,0.8065,CrysAlisPro(CCD) 43.112a 64-bit (release 01-03-2024),CrysAlisPro(RED) 43.112a 64-bit (release 01-03-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001401_exp_709\exp_709_middle_microed_diff_snapshot.tiff,./grid_001401_exp_709\exp_709_microed_grain_snapshot.tiff,./grid_001401_exp_709\exp_709_1_*.tiff,complex
grid_001402,exp_710,295.0,124.0,644.0,98.83,0.95,0.2164,CrysAlisPro(CCD) 43.112a 64-bit (release 01-03-2024),CrysAlisPro(RED) 43.112a 64-bit (release 01-03-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001402_exp_710\exp_710_middle_microed_diff_snapshot.tiff,./grid_001402_exp_710\exp_710_microed_grain_snapshot.tiff,./grid_001402_exp_710\exp_710_1_*.tiff,good
grid_001403,exp_711,295.0,124.0,644.0,98.41,1.57,0.3443,CrysAlisPro(CCD) 43.112a 64-bit (release 01-03-2024),CrysAlisPro(RED) 43.112a 64-bit (release 01-03-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001403_exp_711\exp_711_middle_microed_diff_snapshot.tiff,./grid_001403_exp_711\exp_711_microed_grain_snapshot.tiff,./grid_001403_exp_711\exp_711_1_*.tiff,complex
grid_001404,exp_712,295.0,128.0,644.0,0.0,,,CrysAlisPro(CCD) 43.112a 64-bit (release 01-03-2024),CrysAlisPro(RED) 43.112a 64-bit (release 01-03-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001404_exp_712\exp_712_middle_microed_diff_snapshot.tiff,./grid_001404_exp_712\exp_712_microed_grain_snapshot.tiff,./grid_001404_exp_712\exp_712_1_*.tiff,bad
grid_001405,exp_713,295.0,126.0,644.0,99.16,1.05,0.3023,CrysAlisPro(CCD) 43.112a 64-bit (release 01-03-2024),CrysAlisPro(RED) 43.112a 64-bit (release 01-03-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001405_exp_713\exp_713_middle_microed_diff_snapshot.tiff,./grid_001405_exp_713\exp_713_microed_grain_snapshot.tiff,./grid_001405_exp_713\exp_713_1_*.tiff,complex
grid_001406,exp_714,295.0,126.0,644.0,0.0,,,CrysAlisPro(CCD) 43.112a 64-bit (release 01-03-2024),CrysAlisPro(RED) 43.112a 64-bit (release 01-03-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001406_exp_714\exp_714_middle_microed_diff_snapshot.tiff,./grid_001406_exp_714\exp_714_microed_grain_snapshot.tiff,./grid_001406_exp_714\exp_714_1_*.tiff,bad
grid_001407,exp_715,295.0,125.0,644.0,93.16,0.94,0.198,CrysAlisPro(CCD) 43.112a 64-bit (release 01-03-2024),CrysAlisPro(RED) 43.112a 64-bit (release 01-03-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001407_exp_715\exp_715_middle_microed_diff_snapshot.tiff,./grid_001407_exp_715\exp_715_microed_grain_snapshot.tiff,./grid_001407_exp_715\exp_715_1_*.tiff,good
grid_001414,exp_794,295.0,105.0,650.0,29.77,,,CrysAlisPro(CCD) 43.118a 64-bit (release 27-03-2024),CrysAlisPro(RED) 43.118a 64-bit (release 27-03-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001414_exp_794\exp_794_middle_microed_diff_snapshot.tiff,./grid_001414_exp_794\exp_794_microed_grain_snapshot.tiff,./grid_001414_exp_794\exp_794_1_*.tiff,bad
grid_001415,exp_795,295.0,130.0,650.0,4.27,,,CrysAlisPro(CCD) 43.118a 64-bit (release 27-03-2024),CrysAlisPro(RED) 43.118a 64-bit (release 27-03-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001415_exp_795\exp_795_middle_microed_diff_snapshot.tiff,./grid_001415_exp_795\exp_795_microed_grain_snapshot.tiff,./grid_001415_exp_795\exp_795_1_*.tiff,bad
grid_001416,exp_796,295.0,120.0,650.0,94.69,0.8,0.1283,CrysAlisPro(CCD) 43.118a 64-bit (release 27-03-2024),CrysAlisPro(RED) 43.118a 64-bit (release 27-03-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001416_exp_796\exp_796_middle_microed_diff_snapshot.tiff,./grid_001416_exp_796\exp_796_microed_grain_snapshot.tiff,./grid_001416_exp_796\exp_796_1_*.tiff,good
grid_001417,exp_797,295.0,100.0,650.0,87.44,1.18,0.2761,CrysAlisPro(CCD) 43.118a 64-bit (release 27-03-2024),CrysAlisPro(RED) 43.118a 64-bit (release 27-03-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001417_exp_797\exp_797_middle_microed_diff_snapshot.tiff,./grid_001417_exp_797\exp_797_microed_grain_snapshot.tiff,./grid_001417_exp_797\exp_797_1_*.tiff,complex
grid_001418,exp_798,295.0,105.0,650.0,98.31,0.8,0.4288,CrysAlisPro(CCD) 43.118a 64-bit (release 27-03-2024),CrysAlisPro(RED) 43.118a 64-bit (release 27-03-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001418_exp_798\exp_798_middle_microed_diff_snapshot.tiff,./grid_001418_exp_798\exp_798_microed_grain_snapshot.tiff,./grid_001418_exp_798\exp_798_1_*.tiff,good
grid_001419,exp_799,295.0,97.0,650.0,98.75,0.8,0.0732,CrysAlisPro(CCD) 43.118a 64-bit (release 27-03-2024),CrysAlisPro(RED) 43.118a 64-bit (release 27-03-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001419_exp_799\exp_799_middle_microed_diff_snapshot.tiff,./grid_001419_exp_799\exp_799_microed_grain_snapshot.tiff,./grid_001419_exp_799\exp_799_1_*.tiff,good
grid_001420,exp_800,295.0,75.0,650.0,95.07,0.91,0.2572,CrysAlisPro(CCD) 43.118a 64-bit (release 27-03-2024),CrysAlisPro(RED) 43.118a 64-bit (release 27-03-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001420_exp_800\exp_800_middle_microed_diff_snapshot.tiff,./grid_001420_exp_800\exp_800_microed_grain_snapshot.tiff,./grid_001420_exp_800\exp_800_1_*.tiff,good
grid_001421,exp_801,295.0,115.0,650.0,100.0,0.92,0.2865,CrysAlisPro(CCD) 43.118a 64-bit (release 27-03-2024),CrysAlisPro(RED) 43.118a 64-bit (release 27-03-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001421_exp_801\exp_801_middle_microed_diff_snapshot.tiff,./grid_001421_exp_801\exp_801_microed_grain_snapshot.tiff,./grid_001421_exp_801\exp_801_1_*.tiff,good
grid_001422,exp_802,295.0,102.0,650.0,100.0,0.8,0.1102,CrysAlisPro(CCD) 43.118a 64-bit (release 27-03-2024),CrysAlisPro(RED) 43.118a 64-bit (release 27-03-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001422_exp_802\exp_802_middle_microed_diff_snapshot.tiff,./grid_001422_exp_802\exp_802_microed_grain_snapshot.tiff,./grid_001422_exp_802\exp_802_1_*.tiff,good
grid_001423,exp_803,295.0,60.0,650.0,67.16,1.74,0.8201,CrysAlisPro(CCD) 43.119a 64-bit (release 08-04-2024),CrysAlisPro(RED) 43.119a 64-bit (release 08-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001423_exp_803\exp_803_middle_microed_diff_snapshot.tiff,./grid_001423_exp_803\exp_803_microed_grain_snapshot.tiff,./grid_001423_exp_803\exp_803_1_*.tiff,complex
grid_001424,exp_861,295.0,140.0,650.0,89.88,1.74,0.4115,CrysAlisPro(CCD) 43.119a 64-bit (release 08-04-2024),CrysAlisPro(RED) 43.119a 64-bit (release 08-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001424_exp_861\exp_861_middle_microed_diff_snapshot.tiff,./grid_001424_exp_861\exp_861_microed_grain_snapshot.tiff,./grid_001424_exp_861\exp_861_1_*.tiff,complex
grid_001425,exp_862,295.0,148.0,650.0,91.41,1.74,0.4399,CrysAlisPro(CCD) 43.119a 64-bit (release 08-04-2024),CrysAlisPro(RED) 43.119a 64-bit (release 08-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001425_exp_862\exp_862_middle_microed_diff_snapshot.tiff,./grid_001425_exp_862\exp_862_microed_grain_snapshot.tiff,./grid_001425_exp_862\exp_862_1_*.tiff,complex
grid_001428,exp_869,295.0,124.0,650.0,83.01,0.98,0.2024,CrysAlisPro(CCD) 43.119a 64-bit (release 08-04-2024),CrysAlisPro(RED) 43.119a 64-bit (release 08-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001428_exp_869\exp_869_middle_microed_diff_snapshot.tiff,./grid_001428_exp_869\exp_869_microed_grain_snapshot.tiff,./grid_001428_exp_869\exp_869_1_*.tiff,complex
grid_001429,exp_870,295.0,124.0,650.0,87.2,1.3,0.2361,CrysAlisPro(CCD) 43.119a 64-bit (release 08-04-2024),CrysAlisPro(RED) 43.119a 64-bit (release 08-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001429_exp_870\exp_870_middle_microed_diff_snapshot.tiff,./grid_001429_exp_870\exp_870_microed_grain_snapshot.tiff,./grid_001429_exp_870\exp_870_1_*.tiff,complex
grid_001430,exp_871,295.0,124.0,650.0,97.7,1.09,0.1838,CrysAlisPro(CCD) 43.119a 64-bit (release 08-04-2024),CrysAlisPro(RED) 43.119a 64-bit (release 08-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001430_exp_871\exp_871_middle_microed_diff_snapshot.tiff,./grid_001430_exp_871\exp_871_microed_grain_snapshot.tiff,./grid_001430_exp_871\exp_871_1_*.tiff,complex
grid_001431,exp_872,295.0,124.0,650.0,99.12,1.05,0.1546,CrysAlisPro(CCD) 43.119a 64-bit (release 08-04-2024),CrysAlisPro(RED) 43.119a 64-bit (release 08-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001431_exp_872\exp_872_middle_microed_diff_snapshot.tiff,./grid_001431_exp_872\exp_872_microed_grain_snapshot.tiff,./grid_001431_exp_872\exp_872_1_*.tiff,complex
grid_001432,exp_873,295.0,124.0,650.0,92.93,1.73,0.3446,CrysAlisPro(CCD) 43.119a 64-bit (release 08-04-2024),CrysAlisPro(RED) 43.119a 64-bit (release 08-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001432_exp_873\exp_873_middle_microed_diff_snapshot.tiff,./grid_001432_exp_873\exp_873_microed_grain_snapshot.tiff,./grid_001432_exp_873\exp_873_1_*.tiff,complex
grid_001433,exp_874,295.0,124.0,650.0,95.07,1.73,0.4851,CrysAlisPro(CCD) 43.119a 64-bit (release 08-04-2024),CrysAlisPro(RED) 43.119a 64-bit (release 08-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001433_exp_874\exp_874_middle_microed_diff_snapshot.tiff,./grid_001433_exp_874\exp_874_microed_grain_snapshot.tiff,./grid_001433_exp_874\exp_874_1_*.tiff,complex
grid_001434,exp_875,295.0,124.0,650.0,99.72,0.95,0.1256,CrysAlisPro(CCD) 43.119a 64-bit (release 08-04-2024),CrysAlisPro(RED) 43.119a 64-bit (release 08-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001434_exp_875\exp_875_middle_microed_diff_snapshot.tiff,./grid_001434_exp_875\exp_875_microed_grain_snapshot.tiff,./grid_001434_exp_875\exp_875_1_*.tiff,good
grid_001438,exp_876,295.0,120.0,650.0,42.17,1.64,0.566,CrysAlisPro(CCD) 43.119a 64-bit (release 08-04-2024),CrysAlisPro(RED) 43.119a 64-bit (release 08-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001438_exp_876\exp_876_middle_microed_diff_snapshot.tiff,./grid_001438_exp_876\exp_876_microed_grain_snapshot.tiff,./grid_001438_exp_876\exp_876_1_*.tiff,bad
grid_001439,exp_877,295.0,120.0,650.0,80.21,1.65,0.4865,CrysAlisPro(CCD) 43.119a 64-bit (release 08-04-2024),CrysAlisPro(RED) 43.119a 64-bit (release 08-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001439_exp_877\exp_877_middle_microed_diff_snapshot.tiff,./grid_001439_exp_877\exp_877_microed_grain_snapshot.tiff,./grid_001439_exp_877\exp_877_1_*.tiff,complex
grid_001441,exp_878,295.0,120.0,650.0,100.0,0.8,0.0922,CrysAlisPro(CCD) 43.120a 64-bit (release 16-04-2024),CrysAlisPro(RED) 43.120a 64-bit (release 16-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001441_exp_878\exp_878_middle_microed_diff_snapshot.tiff,./grid_001441_exp_878\exp_878_microed_grain_snapshot.tiff,./grid_001441_exp_878\exp_878_1_*.tiff,good
grid_001442,exp_879,295.0,80.0,650.0,61.13,,,CrysAlisPro(CCD) 43.120a 64-bit (release 16-04-2024),CrysAlisPro(RED) 43.120a 64-bit (release 16-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001442_exp_879\exp_879_middle_microed_diff_snapshot.tiff,./grid_001442_exp_879\exp_879_microed_grain_snapshot.tiff,./grid_001442_exp_879\exp_879_1_*.tiff,complex
grid_001443,exp_880,295.0,80.0,1020.0,79.78,,,CrysAlisPro(CCD) 43.120a 64-bit (release 16-04-2024),CrysAlisPro(RED) 43.120a 64-bit (release 16-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001443_exp_880\exp_880_middle_microed_diff_snapshot.tiff,./grid_001443_exp_880\exp_880_microed_grain_snapshot.tiff,./grid_001443_exp_880\exp_880_1_*.tiff,complex
grid_001444,exp_896,295.0,120.0,650.0,77.45,,,CrysAlisPro(CCD) 43.120a 64-bit (release 16-04-2024),CrysAlisPro(RED) 43.120a 64-bit (release 16-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001444_exp_896\exp_896_middle_microed_diff_snapshot.tiff,./grid_001444_exp_896\exp_896_microed_grain_snapshot.tiff,./grid_001444_exp_896\exp_896_1_*.tiff,complex
grid_001445,exp_897,295.0,120.0,650.0,50.24,,,CrysAlisPro(CCD) 43.120a 64-bit (release 16-04-2024),CrysAlisPro(RED) 43.120a 64-bit (release 16-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001445_exp_897\exp_897_middle_microed_diff_snapshot.tiff,./grid_001445_exp_897\exp_897_microed_grain_snapshot.tiff,./grid_001445_exp_897\exp_897_1_*.tiff,complex
grid_001446,exp_898,295.0,120.0,650.0,42.19,,,CrysAlisPro(CCD) 43.120a 64-bit (release 16-04-2024),CrysAlisPro(RED) 43.120a 64-bit (release 16-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001446_exp_898\exp_898_middle_microed_diff_snapshot.tiff,./grid_001446_exp_898\exp_898_microed_grain_snapshot.tiff,./grid_001446_exp_898\exp_898_1_*.tiff,bad
grid_001447,exp_899,295.0,130.0,650.0,96.94,0.8,0.0803,CrysAlisPro(CCD) 43.120a 64-bit (release 16-04-2024),CrysAlisPro(RED) 43.120a 64-bit (release 16-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001447_exp_899\exp_899_middle_microed_diff_snapshot.tiff,./grid_001447_exp_899\exp_899_microed_grain_snapshot.tiff,./grid_001447_exp_899\exp_899_1_*.tiff,good
grid_001448,exp_900,295.0,130.0,650.0,27.19,,,CrysAlisPro(CCD) 43.120a 64-bit (release 16-04-2024),CrysAlisPro(RED) 43.120a 64-bit (release 16-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001448_exp_900\exp_900_middle_microed_diff_snapshot.tiff,./grid_001448_exp_900\exp_900_microed_grain_snapshot.tiff,./grid_001448_exp_900\exp_900_1_*.tiff,bad
grid_001449,exp_901,295.0,130.0,650.0,53.97,,,CrysAlisPro(CCD) 43.120a 64-bit (release 16-04-2024),CrysAlisPro(RED) 43.120a 64-bit (release 16-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001449_exp_901\exp_901_middle_microed_diff_snapshot.tiff,./grid_001449_exp_901\exp_901_microed_grain_snapshot.tiff,./grid_001449_exp_901\exp_901_1_*.tiff,complex
grid_001450,exp_968,295.0,87.0,1020.0,22.8,,,CrysAlisPro(CCD) 44.47a 64-bit (release 24-04-2024),CrysAlisPro(RED) 44.47a 64-bit (release 24-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001450_exp_968\exp_968_middle_microed_diff_snapshot.tiff,./grid_001450_exp_968\exp_968_microed_grain_snapshot.tiff,./grid_001450_exp_968\exp_968_1_*.tiff,bad
grid_001451,exp_969,295.0,100.0,1020.0,43.19,,,CrysAlisPro(CCD) 44.47a 64-bit (release 24-04-2024),CrysAlisPro(RED) 44.47a 64-bit (release 24-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001451_exp_969\exp_969_middle_microed_diff_snapshot.tiff,./grid_001451_exp_969\exp_969_microed_grain_snapshot.tiff,./grid_001451_exp_969\exp_969_1_*.tiff,bad
grid_001452,exp_970,295.0,120.0,1020.0,23.86,,,CrysAlisPro(CCD) 44.47a 64-bit (release 24-04-2024),CrysAlisPro(RED) 44.47a 64-bit (release 24-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001452_exp_970\exp_970_middle_microed_diff_snapshot.tiff,./grid_001452_exp_970\exp_970_microed_grain_snapshot.tiff,./grid_001452_exp_970\exp_970_1_*.tiff,bad
grid_001453,exp_971,295.0,120.0,1020.0,96.29,1.3,0.0881,CrysAlisPro(CCD) 44.47a 64-bit (release 24-04-2024),CrysAlisPro(RED) 44.47a 64-bit (release 24-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001453_exp_971\exp_971_middle_microed_diff_snapshot.tiff,./grid_001453_exp_971\exp_971_microed_grain_snapshot.tiff,./grid_001453_exp_971\exp_971_1_*.tiff,complex
grid_001454,exp_972,295.0,120.0,1020.0,15.13,,,CrysAlisPro(CCD) 44.47a 64-bit (release 24-04-2024),CrysAlisPro(RED) 44.47a 64-bit (release 24-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001454_exp_972\exp_972_middle_microed_diff_snapshot.tiff,./grid_001454_exp_972\exp_972_microed_grain_snapshot.tiff,./grid_001454_exp_972\exp_972_1_*.tiff,bad
grid_001455,exp_973,295.0,110.0,1020.0,31.45,1.61,0.2163,CrysAlisPro(CCD) 44.47a 64-bit (release 24-04-2024),CrysAlisPro(RED) 44.47a 64-bit (release 24-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001455_exp_973\exp_973_middle_microed_diff_snapshot.tiff,./grid_001455_exp_973\exp_973_microed_grain_snapshot.tiff,./grid_001455_exp_973\exp_973_1_*.tiff,bad
grid_001456,exp_974,295.0,107.0,1020.0,95.5,1.55,0.2505,CrysAlisPro(CCD) 44.47a 64-bit (release 24-04-2024),CrysAlisPro(RED) 44.47a 64-bit (release 24-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001456_exp_974\exp_974_middle_microed_diff_snapshot.tiff,./grid_001456_exp_974\exp_974_microed_grain_snapshot.tiff,./grid_001456_exp_974\exp_974_1_*.tiff,complex
grid_001457,exp_975,295.0,115.0,1020.0,29.09,1.82,0.32,CrysAlisPro(CCD) 44.47a 64-bit (release 24-04-2024),CrysAlisPro(RED) 44.47a 64-bit (release 24-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001457_exp_975\exp_975_middle_microed_diff_snapshot.tiff,./grid_001457_exp_975\exp_975_microed_grain_snapshot.tiff,./grid_001457_exp_975\exp_975_1_*.tiff,bad
grid_001458,exp_976,295.0,110.0,1020.0,0.0,,,CrysAlisPro(CCD) 44.47a 64-bit (release 24-04-2024),CrysAlisPro(RED) 44.47a 64-bit (release 24-04-2024),0,,,./grid_001458_exp_976\exp_976_microed_grain_snapshot.tiff,,bad
grid_001459,exp_977,295.0,110.0,1020.0,35.36,,,CrysAlisPro(CCD) 44.47a 64-bit (release 24-04-2024),CrysAlisPro(RED) 44.47a 64-bit (release 24-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001459_exp_977\exp_977_middle_microed_diff_snapshot.tiff,./grid_001459_exp_977\exp_977_microed_grain_snapshot.tiff,./grid_001459_exp_977\exp_977_1_*.tiff,bad
grid_001460,exp_978,295.0,115.0,1020.0,91.05,1.6,0.2913,CrysAlisPro(CCD) 44.47a 64-bit (release 24-04-2024),CrysAlisPro(RED) 44.47a 64-bit (release 24-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001460_exp_978\exp_978_middle_microed_diff_snapshot.tiff,./grid_001460_exp_978\exp_978_microed_grain_snapshot.tiff,./grid_001460_exp_978\exp_978_1_*.tiff,complex
grid_001461,exp_979,,,0.0,0.0,,,Unknown,Unknown,0,,,./grid_001461_exp_979\exp_979_microed_grain_snapshot.tiff,,bad
grid_001462,exp_980,295.0,110.0,1020.0,99.68,1.47,0.2854,CrysAlisPro(CCD) 44.47a 64-bit (release 24-04-2024),CrysAlisPro(RED) 44.47a 64-bit (release 24-04-2024),20,"CrysAlis system (44.142a 64-bit (release 06-02-2026))(compiled Feb  6 2026,17:44:32)",./grid_001462_exp_980\exp_980_middle_microed_diff_snapshot.tiff,./grid_001462_exp_980\exp_980_microed_grain_snapshot.tiff,./grid_001462_exp_980\exp_980_1_*.tiff,complex
